CODE,DECLARANT,YEAR,MONTH,PERIOD,IMPORT_QUANTITY_TON,EXPORT_QUANTITY_TON,CONSUMPTION_TON,CONSUMPTION_G,CONSUMPTION_AVO,POPULATION_SIZE,CONSUMPTION_AVO_PP
DEU,004 Fr Germany,2015,Jan,201501 Jan. 2015,3988.20,849.00,3139.20,3139200000.00,17440000.00,81197537,0.2148
DEU,004 Fr Germany,2015,Feb,201502 Feb. 2015,3315.20,843.70,2471.50,2471500000.00,13730555.56,81197537,0.1691
DEU,004 Fr Germany,2015,Mrt,201503 Mar. 2015,4569.50,944.00,3625.50,3625500000.00,20141666.67,81197537,0.2481
DEU,004 Fr Germany,2015,Apr,201504 Apr. 2015,4247.70,935.00,3312.70,3312700000.00,18403888.89,81197537,0.2267
DEU,004 Fr Germany,2015,Mei,201505 May. 2015,3805.00,987.20,2817.80,2817800000.00,15654444.44,81197537,0.1928
DEU,004 Fr Germany,2015,Jun,201506 Jun. 2015,4717.90,852.10,3865.80,3865800000.00,21476666.67,81197537,0.2645
DEU,004 Fr Germany,2015,Jul,201507 Jul. 2015,4006.30,513.20,3493.10,3493100000.00,19406111.11,81197537,0.2390
DEU,004 Fr Germany,2015,Aug,201508 Aug. 2015,3881.30,1003.60,2877.70,2877700000.00,15987222.22,81197537,0.1969
DEU,004 Fr Germany,2015,Sep,201509 Sep. 2015,3650.00,922.30,2727.70,2727700000.00,15153888.89,81197537,0.1866
DEU,004 Fr Germany,2015,Okt,201510 Oct. 2015,4145.30,875.30,3270.00,3270000000.00,18166666.67,81197537,0.2237
DEU,004 Fr Germany,2015,Nov,201511 Nov. 2015,4222.60,960.80,3261.80,3261800000.00,18121111.11,81197537,0.2232
DEU,004 Fr Germany,2015,Dec,201512 Dec. 2015,3886.00,854.60,3031.40,3031400000.00,16841111.11,81197537,0.2074
ITA,005 Italy,2010,Jan,201001 Jan. 2010,3828.70,4032.70,-204.00,-204000000.00,-1133333.33,59190143,-0.0191
ITA,005 Italy,2010,Feb,201002 Feb. 2010,4908.10,2946.40,1961.70,1961700000.00,10898333.33,59190143,0.1841
ITA,005 Italy,2010,Mrt,201003 Mar. 2010,3870.60,4925.70,-1055.10,-1055100000.00,-5861666.67,59190143,-0.0990
ITA,005 Italy,2010,Apr,201004 Apr. 2010,2348.10,3623.50,-1275.40,-1275400000.00,-7085555.56,59190143,-0.1197
ITA,005 Italy,2010,Mei,201005 May. 2010,585.10,2123.70,-1538.60,-1538600000.00,-8547777.78,59190143,-0.1444
ITA,005 Italy,2010,Jun,201006 Jun. 2010,377.30,103.40,273.90,273900000.00,1521666.67,59190143,0.0257
ITA,005 Italy,2010,Jul,201007 Jul. 2010,518.10,15.90,502.20,502200000.00,2790000.00,59190143,0.0471
ITA,005 Italy,2010,Aug,201008 Aug. 2010,351.90,16.60,335.30,335300000.00,1862777.78,59190143,0.0315
ITA,005 Italy,2010,Sep,201009 Sep. 2010,511.10,18.20,492.90,492900000.00,2738333.33,59190143,0.0463
ITA,005 Italy,2010,Okt,201010 Oct. 2010,2177.70,692.70,1485.00,1485000000.00,8250000.00,59190143,0.1394
ITA,005 Italy,2010,Nov,201011 Nov. 2010,2415.90,2344.80,71.10,71100000.00,395000.00,59190143,0.0067
ITA,005 Italy,2010,Dec,201012 Dec. 2010,2798.60,3025.20,-226.60,-226600000.00,-1258888.89,59190143,-0.0213
ITA,005 Italy,2011,Jan,201101 Jan. 2011,3824.40,524.90,3299.50,3299500000.00,18330555.56,59364690,0.3088
ITA,005 Italy,2011,Feb,201102 Feb. 2011,3024.50,3733.50,-709.00,-709000000.00,-3938888.89,59364690,-0.0664
ITA,005 Italy,2011,Mrt,201103 Mar. 2011,2533.30,3278.30,-745.00,-745000000.00,-4138888.89,59364690,-0.0697
ITA,005 Italy,2011,Apr,201104 Apr. 2011,1538.60,1780.90,-242.30,-242300000.00,-1346111.11,59364690,-0.0227
ITA,005 Italy,2011,Mei,201105 May. 2011,520.40,494.20,26.20,26200000.00,145555.56,59364690,0.0025
ITA,005 Italy,2011,Jun,201106 Jun. 2011,459.20,26.10,433.10,433100000.00,2406111.11,59364690,0.0405
ITA,005 Italy,2011,Jul,201107 Jul. 2011,341.60,13.70,327.90,327900000.00,1821666.67,59364690,0.0307
ITA,005 Italy,2011,Aug,201108 Aug. 2011,384.50,11.20,373.30,373300000.00,2073888.89,59364690,0.0349
ITA,005 Italy,2011,Sep,201109 Sep. 2011,416.10,15.00,401.10,401100000.00,2228333.33,59364690,0.0375
ITA,005 Italy,2011,Okt,201110 Oct. 2011,418.80,24.70,394.10,394100000.00,2189444.44,59364690,0.0369
ITA,005 Italy,2011,Nov,201111 Nov. 2011,467.30,37.10,430.20,430200000.00,2390000.00,59364690,0.0403
ITA,005 Italy,2011,Dec,201112 Dec. 2011,530.40,42.30,488.10,488100000.00,2711666.67,59364690,0.0457
ITA,005 Italy,2012,Jan,201201 Jan. 2012,221.00,38.30,182.70,182700000.00,1015000.00,59394207,0.0171
ITA,005 Italy,2012,Feb,201202 Feb. 2012,371.10,30.00,341.10,341100000.00,1895000.00,59394207,0.0319
ITA,005 Italy,2012,Mrt,201203 Mar. 2012,398.40,53.00,345.40,345400000.00,1918888.89,59394207,0.0323
ITA,005 Italy,2012,Apr,201204 Apr. 2012,378.60,47.10,331.50,331500000.00,1841666.67,59394207,0.0310
ITA,005 Italy,2012,Mei,201205 May. 2012,529.40,45.10,484.30,484300000.00,2690555.56,59394207,0.0453
ITA,005 Italy,2012,Jun,201206 Jun. 2012,429.50,27.00,402.50,402500000.00,2236111.11,59394207,0.0376
ITA,005 Italy,2012,Jul,201207 Jul. 2012,438.80,38.60,400.20,400200000.00,2223333.33,59394207,0.0374
ITA,005 Italy,2012,Aug,201208 Aug. 2012,499.00,20.10,478.90,478900000.00,2660555.56,59394207,0.0448
ITA,005 Italy,2012,Sep,201209 Sep. 2012,367.30,21.10,346.20,346200000.00,1923333.33,59394207,0.0324
ITA,005 Italy,2012,Okt,201210 Oct. 2012,557.40,33.10,524.30,524300000.00,2912777.78,59394207,0.0490
ITA,005 Italy,2012,Nov,201211 Nov. 2012,392.50,37.70,354.80,354800000.00,1971111.11,59394207,0.0332
ITA,005 Italy,2012,Dec,201212 Dec. 2012,566.10,40.80,525.30,525300000.00,2918333.33,59394207,0.0491
ITA,005 Italy,2013,Jan,201301 Jan. 2013,447.00,51.10,395.90,395900000.00,2199444.44,59685227,0.0369
ITA,005 Italy,2013,Feb,201302 Feb. 2013,406.80,40.50,366.30,366300000.00,2035000.00,59685227,0.0341
ITA,005 Italy,2013,Mrt,201303 Mar. 2013,340.80,53.30,287.50,287500000.00,1597222.22,59685227,0.0268
ITA,005 Italy,2013,Apr,201304 Apr. 2013,400.00,53.50,346.50,346500000.00,1925000.00,59685227,0.0323
ITA,005 Italy,2013,Mei,201305 May. 2013,614.20,49.10,565.10,565100000.00,3139444.44,59685227,0.0526
ITA,005 Italy,2013,Jun,201306 Jun. 2013,507.00,26.20,480.80,480800000.00,2671111.11,59685227,0.0448
ITA,005 Italy,2013,Jul,201307 Jul. 2013,595.10,35.50,559.60,559600000.00,3108888.89,59685227,0.0521
ITA,005 Italy,2013,Aug,201308 Aug. 2013,515.40,34.80,480.60,480600000.00,2670000.00,59685227,0.0447
ITA,005 Italy,2013,Sep,201309 Sep. 2013,477.10,25.00,452.10,452100000.00,2511666.67,59685227,0.0421
ITA,005 Italy,2013,Okt,201310 Oct. 2013,663.90,37.30,626.60,626600000.00,3481111.11,59685227,0.0583
ITA,005 Italy,2013,Nov,201311 Nov. 2013,596.00,41.40,554.60,554600000.00,3081111.11,59685227,0.0516
ITA,005 Italy,2013,Dec,201312 Dec. 2013,558.00,36.10,521.90,521900000.00,2899444.44,59685227,0.0486
ITA,005 Italy,2014,Jan,201401 Jan. 2014,697.10,50.10,647.00,647000000.00,3594444.44,60782668,0.0591
ITA,005 Italy,2014,Feb,201402 Feb. 2014,444.70,50.80,393.90,393900000.00,2188333.33,60782668,0.0360
ITA,005 Italy,2014,Mrt,201403 Mar. 2014,651.40,70.00,581.40,581400000.00,3230000.00,60782668,0.0531
ITA,005 Italy,2014,Apr,201404 Apr. 2014,462.30,78.60,383.70,383700000.00,2131666.67,60782668,0.0351
ITA,005 Italy,2014,Mei,201405 May. 2014,807.10,63.90,743.20,743200000.00,4128888.89,60782668,0.0679
ITA,005 Italy,2014,Jun,201406 Jun. 2014,855.80,68.20,787.60,787600000.00,4375555.56,60782668,0.0720
ITA,005 Italy,2014,Jul,201407 Jul. 2014,724.70,66.20,658.50,658500000.00,3658333.33,60782668,0.0602
ITA,005 Italy,2014,Aug,201408 Aug. 2014,926.30,52.60,873.70,873700000.00,4853888.89,60782668,0.0799
ITA,005 Italy,2014,Sep,201409 Sep. 2014,749.00,54.30,694.70,694700000.00,3859444.44,60782668,0.0635
ITA,005 Italy,2014,Okt,201410 Oct. 2014,962.60,55.90,906.70,906700000.00,5037222.22,60782668,0.0829
ITA,005 Italy,2014,Nov,201411 Nov. 2014,776.50,66.80,709.70,709700000.00,3942777.78,60782668,0.0649
ITA,005 Italy,2014,Dec,201412 Dec. 2014,1051.60,47.40,1004.20,1004200000.00,5578888.89,60782668,0.0918
ITA,005 Italy,2015,Jan,201501 Jan. 2015,680.50,75.50,605.00,605000000.00,3361111.11,60795612,0.0553
ITA,005 Italy,2015,Feb,201502 Feb. 2015,665.30,77.20,588.10,588100000.00,3267222.22,60795612,0.0537
ITA,005 Italy,2015,Mrt,201503 Mar. 2015,941.20,90.60,850.60,850600000.00,4725555.56,60795612,0.0777
ITA,005 Italy,2015,Apr,201504 Apr. 2015,891.30,100.30,791.00,791000000.00,4394444.44,60795612,0.0723
ITA,005 Italy,2015,Mei,201505 May. 2015,934.00,96.30,837.70,837700000.00,4653888.89,60795612,0.0765
ITA,005 Italy,2015,Jun,201506 Jun. 2015,922.00,91.60,830.40,830400000.00,4613333.33,60795612,0.0759
ITA,005 Italy,2015,Jul,201507 Jul. 2015,928.70,58.20,870.50,870500000.00,4836111.11,60795612,0.0795
ITA,005 Italy,2015,Aug,201508 Aug. 2015,871.60,56.00,815.60,815600000.00,4531111.11,60795612,0.0745
ITA,005 Italy,2015,Sep,201509 Sep. 2015,1011.30,58.10,953.20,953200000.00,5295555.56,60795612,0.0871
ITA,005 Italy,2015,Okt,201510 Oct. 2015,1145.60,66.90,1078.70,1078700000.00,5992777.78,60795612,0.0986
ITA,005 Italy,2015,Nov,201511 Nov. 2015,895.90,58.50,837.40,837400000.00,4652222.22,60795612,0.0765
ITA,005 Italy,2015,Dec,201512 Dec. 2015,1101.60,92.50,1009.10,1009100000.00,5606111.11,60795612,0.0922
GBR,006 Utd. Kingdom,2010,Jan,201001 Jan. 2010,2235.40,67.10,2168.30,2168300000.00,12046111.11,62510197,0.1927
GBR,006 Utd. Kingdom,2010,Feb,201002 Feb. 2010,2674.90,83.10,2591.80,2591800000.00,14398888.89,62510197,0.2303
GBR,006 Utd. Kingdom,2010,Mrt,201003 Mar. 2010,1701.90,93.20,1608.70,1608700000.00,8937222.22,62510197,0.1430
GBR,006 Utd. Kingdom,2010,Apr,201004 Apr. 2010,3406.70,25.40,3381.30,3381300000.00,18785000.00,62510197,0.3005
GBR,006 Utd. Kingdom,2010,Mei,201005 May. 2010,4073.80,135.10,3938.70,3938700000.00,21881666.67,62510197,0.3500
GBR,006 Utd. Kingdom,2010,Jun,201006 Jun. 2010,3094.30,107.40,2986.90,2986900000.00,16593888.89,62510197,0.2655
GBR,006 Utd. Kingdom,2010,Jul,201007 Jul. 2010,4266.80,177.30,4089.50,4089500000.00,22719444.44,62510197,0.3635
GBR,006 Utd. Kingdom,2010,Aug,201008 Aug. 2010,3711.50,198.40,3513.10,3513100000.00,19517222.22,62510197,0.3122
GBR,006 Utd. Kingdom,2010,Sep,201009 Sep. 2010,2558.30,106.10,2452.20,2452200000.00,13623333.33,62510197,0.2179
GBR,006 Utd. Kingdom,2010,Okt,201010 Oct. 2010,2722.60,72.00,2650.60,2650600000.00,14725555.56,62510197,0.2356
GBR,006 Utd. Kingdom,2010,Nov,201011 Nov. 2010,2543.50,47.70,2495.80,2495800000.00,13865555.56,62510197,0.2218
GBR,006 Utd. Kingdom,2010,Dec,201012 Dec. 2010,2251.20,67.30,2183.90,2183900000.00,12132777.78,62510197,0.1941
GBR,006 Utd. Kingdom,2011,Jan,201101 Jan. 2011,2797.20,72.00,2725.20,2725200000.00,15140000.00,63022532,0.2402
GBR,006 Utd. Kingdom,2011,Feb,201102 Feb. 2011,2476.70,44.60,2432.10,2432100000.00,13511666.67,63022532,0.2144
GBR,006 Utd. Kingdom,2011,Mrt,201103 Mar. 2011,2735.10,55.40,2679.70,2679700000.00,14887222.22,63022532,0.2362
GBR,006 Utd. Kingdom,2011,Apr,201104 Apr. 2011,3095.80,125.00,2970.80,2970800000.00,16504444.44,63022532,0.2619
GBR,006 Utd. Kingdom,2011,Mei,201105 May. 2011,3111.90,123.10,2988.80,2988800000.00,16604444.44,63022532,0.2635
GBR,006 Utd. Kingdom,2011,Jun,201106 Jun. 2011,3869.10,228.70,3640.40,3640400000.00,20224444.44,63022532,0.3209
GBR,006 Utd. Kingdom,2011,Jul,201107 Jul. 2011,3882.70,206.70,3676.00,3676000000.00,20422222.22,63022532,0.3240
GBR,006 Utd. Kingdom,2011,Aug,201108 Aug. 2011,3092.90,199.60,2893.30,2893300000.00,16073888.89,63022532,0.2550
GBR,006 Utd. Kingdom,2011,Sep,201109 Sep. 2011,2436.80,145.70,2291.10,2291100000.00,12728333.33,63022532,0.2020
GBR,006 Utd. Kingdom,2011,Okt,201110 Oct. 2011,2507.70,104.20,2403.50,2403500000.00,13352777.78,63022532,0.2119
GBR,006 Utd. Kingdom,2011,Nov,201111 Nov. 2011,2789.00,110.30,2678.70,2678700000.00,14881666.67,63022532,0.2361
GBR,006 Utd. Kingdom,2011,Dec,201112 Dec. 2011,2069.60,35.70,2033.90,2033900000.00,11299444.44,63022532,0.1793
GBR,006 Utd. Kingdom,2012,Jan,201201 Jan. 2012,2995.90,81.50,2914.40,2914400000.00,16191111.11,63495303,0.2550
GBR,006 Utd. Kingdom,2012,Feb,201202 Feb. 2012,2566.50,74.50,2492.00,2492000000.00,13844444.44,63495303,0.2180
GBR,006 Utd. Kingdom,2012,Mrt,201203 Mar. 2012,2893.90,250.70,2643.20,2643200000.00,14684444.44,63495303,0.2313
GBR,006 Utd. Kingdom,2012,Apr,201204 Apr. 2012,3378.30,105.30,3273.00,3273000000.00,18183333.33,63495303,0.2864
GBR,006 Utd. Kingdom,2012,Mei,201205 May. 2012,3459.40,197.60,3261.80,3261800000.00,18121111.11,63495303,0.2854
GBR,006 Utd. Kingdom,2012,Jun,201206 Jun. 2012,3328.60,91.80,3236.80,3236800000.00,17982222.22,63495303,0.2832
GBR,006 Utd. Kingdom,2012,Jul,201207 Jul. 2012,4151.00,155.40,3995.60,3995600000.00,22197777.78,63495303,0.3496
GBR,006 Utd. Kingdom,2012,Aug,201208 Aug. 2012,3629.40,122.20,3507.20,3507200000.00,19484444.44,63495303,0.3069
GBR,006 Utd. Kingdom,2012,Sep,201209 Sep. 2012,3032.60,227.10,2805.50,2805500000.00,15586111.11,63495303,0.2455
GBR,006 Utd. Kingdom,2012,Okt,201210 Oct. 2012,3097.50,250.00,2847.50,2847500000.00,15819444.44,63495303,0.2491
GBR,006 Utd. Kingdom,2012,Nov,201211 Nov. 2012,2877.70,139.80,2737.90,2737900000.00,15210555.56,63495303,0.2396
GBR,006 Utd. Kingdom,2012,Dec,201212 Dec. 2012,2684.90,134.30,2550.60,2550600000.00,14170000.00,63495303,0.2232
GBR,006 Utd. Kingdom,2013,Jan,201301 Jan. 2013,2679.50,105.20,2574.30,2574300000.00,14301666.67,63905297,0.2238
GBR,006 Utd. Kingdom,2013,Feb,201302 Feb. 2013,2477.00,66.80,2410.20,2410200000.00,13390000.00,63905297,0.2095
GBR,006 Utd. Kingdom,2013,Mrt,201303 Mar. 2013,3057.80,92.90,2964.90,2964900000.00,16471666.67,63905297,0.2578
GBR,006 Utd. Kingdom,2013,Apr,201304 Apr. 2013,3166.40,120.10,3046.30,3046300000.00,16923888.89,63905297,0.2648
GBR,006 Utd. Kingdom,2013,Mei,201305 May. 2013,4556.90,98.20,4458.70,4458700000.00,24770555.56,63905297,0.3876
GBR,006 Utd. Kingdom,2013,Jun,201306 Jun. 2013,4321.90,122.00,4199.90,4199900000.00,23332777.78,63905297,0.3651
GBR,006 Utd. Kingdom,2013,Jul,201307 Jul. 2013,4256.80,93.40,4163.40,4163400000.00,23130000.00,63905297,0.3619
GBR,006 Utd. Kingdom,2013,Aug,201308 Aug. 2013,3730.10,108.50,3621.60,3621600000.00,20120000.00,63905297,0.3148
GBR,006 Utd. Kingdom,2013,Sep,201309 Sep. 2013,3758.60,304.20,3454.40,3454400000.00,19191111.11,63905297,0.3003
GBR,006 Utd. Kingdom,2013,Okt,201310 Oct. 2013,2970.50,211.70,2758.80,2758800000.00,15326666.67,63905297,0.2398
GBR,006 Utd. Kingdom,2013,Nov,201311 Nov. 2013,3379.90,312.30,3067.60,3067600000.00,17042222.22,63905297,0.2667
GBR,006 Utd. Kingdom,2013,Dec,201312 Dec. 2013,3028.50,274.60,2753.90,2753900000.00,15299444.44,63905297,0.2394
GBR,006 Utd. Kingdom,2014,Jan,201401 Jan. 2014,3017.70,139.30,2878.40,2878400000.00,15991111.11,64351155,0.2485
GBR,006 Utd. Kingdom,2014,Feb,201402 Feb. 2014,3446.80,68.70,3378.10,3378100000.00,18767222.22,64351155,0.2916
GBR,006 Utd. Kingdom,2014,Mrt,201403 Mar. 2014,3860.10,50.50,3809.60,3809600000.00,21164444.44,64351155,0.3289
GBR,006 Utd. Kingdom,2014,Apr,201404 Apr. 2014,4374.80,42.10,4332.70,4332700000.00,24070555.56,64351155,0.3741
GBR,006 Utd. Kingdom,2014,Mei,201405 May. 2014,4836.60,55.00,4781.60,4781600000.00,26564444.44,64351155,0.4128
GBR,006 Utd. Kingdom,2014,Jun,201406 Jun. 2014,5680.90,27.00,5653.90,5653900000.00,31410555.56,64351155,0.4881
GBR,006 Utd. Kingdom,2014,Jul,201407 Jul. 2014,5181.60,78.20,5103.40,5103400000.00,28352222.22,64351155,0.4406
GBR,006 Utd. Kingdom,2014,Aug,201408 Aug. 2014,4836.50,71.00,4765.50,4765500000.00,26475000.00,64351155,0.4114
GBR,006 Utd. Kingdom,2014,Sep,201409 Sep. 2014,3971.60,273.30,3698.30,3698300000.00,20546111.11,64351155,0.3193
GBR,006 Utd. Kingdom,2014,Okt,201410 Oct. 2014,3973.40,36.30,3937.10,3937100000.00,21872777.78,64351155,0.3399
GBR,006 Utd. Kingdom,2014,Nov,201411 Nov. 2014,4272.00,59.50,4212.50,4212500000.00,23402777.78,64351155,0.3637
GBR,006 Utd. Kingdom,2014,Dec,201412 Dec. 2014,4100.70,34.60,4066.10,4066100000.00,22589444.44,64351155,0.3510
GBR,006 Utd. Kingdom,2015,Jan,201501 Jan. 2015,4256.80,39.00,4217.80,4217800000.00,23432222.22,64875165,0.3612
GBR,006 Utd. Kingdom,2015,Feb,201502 Feb. 2015,4074.30,66.30,4008.00,4008000000.00,22266666.67,64875165,0.3432
GBR,006 Utd. Kingdom,2015,Mrt,201503 Mar. 2015,5453.70,71.00,5382.70,5382700000.00,29903888.89,64875165,0.4609
GBR,006 Utd. Kingdom,2015,Apr,201504 Apr. 2015,5626.70,65.30,5561.40,5561400000.00,30896666.67,64875165,0.4762
GBR,006 Utd. Kingdom,2015,Mei,201505 May. 2015,7388.40,115.80,7272.60,7272600000.00,40403333.33,64875165,0.6228
GBR,006 Utd. Kingdom,2015,Jun,201506 Jun. 2015,7219.20,78.20,7141.00,7141000000.00,39672222.22,64875165,0.6115
GBR,006 Utd. Kingdom,2015,Jul,201507 Jul. 2015,6735.30,127.60,6607.70,6607700000.00,36709444.44,64875165,0.5658
GBR,006 Utd. Kingdom,2015,Aug,201508 Aug. 2015,7635.50,272.70,7362.80,7362800000.00,40904444.44,64875165,0.6305
GBR,006 Utd. Kingdom,2015,Sep,201509 Sep. 2015,6112.30,347.90,5764.40,5764400000.00,32024444.44,64875165,0.4936
GBR,006 Utd. Kingdom,2015,Okt,201510 Oct. 2015,5536.70,252.10,5284.60,5284600000.00,29358888.89,64875165,0.4525
GBR,006 Utd. Kingdom,2015,Nov,201511 Nov. 2015,7298.50,69.30,7229.20,7229200000.00,40162222.22,64875165,0.6191
GBR,006 Utd. Kingdom,2015,Dec,201512 Dec. 2015,6127.60,183.20,5944.40,5944400000.00,33024444.44,64875165,0.5090
IRL,007 Ireland,2010,Jan,201001 Jan. 2010,94.90,0.30,94.60,94600000.00,525555.56,4549428,0.1155
IRL,007 Ireland,2010,Feb,201002 Feb. 2010,146.20,0.30,145.90,145900000.00,810555.56,4549428,0.1782
IRL,007 Ireland,2010,Mrt,201003 Mar. 2010,178.40,0.20,178.20,178200000.00,990000.00,4549428,0.2176
IRL,007 Ireland,2010,Apr,201004 Apr. 2010,248.70,0.20,248.50,248500000.00,1380555.56,4549428,0.3035
IRL,007 Ireland,2010,Mei,201005 May. 2010,284.50,3.80,280.70,280700000.00,1559444.44,4549428,0.3428
IRL,007 Ireland,2010,Jun,201006 Jun. 2010,259.60,0.00,259.60,259600000.00,1442222.22,4549428,0.3170
IRL,007 Ireland,2010,Jul,201007 Jul. 2010,271.80,0.10,271.70,271700000.00,1509444.44,4549428,0.3318
IRL,007 Ireland,2010,Aug,201008 Aug. 2010,288.70,3.10,285.60,285600000.00,1586666.67,4549428,0.3488
IRL,007 Ireland,2010,Sep,201009 Sep. 2010,208.90,0.10,208.80,208800000.00,1160000.00,4549428,0.2550
IRL,007 Ireland,2010,Okt,201010 Oct. 2010,170.40,0.00,170.40,170400000.00,946666.67,4549428,0.2081
IRL,007 Ireland,2010,Nov,201011 Nov. 2010,106.60,1.40,105.20,105200000.00,584444.44,4549428,0.1285
IRL,007 Ireland,2010,Dec,201012 Dec. 2010,97.60,0.10,97.50,97500000.00,541666.67,4549428,0.1191
IRL,007 Ireland,2011,Jan,201101 Jan. 2011,117.70,0.00,117.70,117700000.00,653888.89,4570881,0.1431
IRL,007 Ireland,2011,Feb,201102 Feb. 2011,168.60,0.00,168.60,168600000.00,936666.67,4570881,0.2049
IRL,007 Ireland,2011,Mrt,201103 Mar. 2011,177.70,0.00,177.70,177700000.00,987222.22,4570881,0.2160
IRL,007 Ireland,2011,Apr,201104 Apr. 2011,140.60,0.00,140.60,140600000.00,781111.11,4570881,0.1709
IRL,007 Ireland,2011,Mei,201105 May. 2011,101.10,0.00,101.10,101100000.00,561666.67,4570881,0.1229
IRL,007 Ireland,2011,Jun,201106 Jun. 2011,174.80,0.10,174.70,174700000.00,970555.56,4570881,0.2123
IRL,007 Ireland,2011,Jul,201107 Jul. 2011,193.60,1.50,192.10,192100000.00,1067222.22,4570881,0.2335
IRL,007 Ireland,2011,Aug,201108 Aug. 2011,137.20,0.00,137.20,137200000.00,762222.22,4570881,0.1668
IRL,007 Ireland,2011,Sep,201109 Sep. 2011,160.80,0.00,160.80,160800000.00,893333.33,4570881,0.1954
IRL,007 Ireland,2011,Okt,201110 Oct. 2011,139.60,0.00,139.60,139600000.00,775555.56,4570881,0.1697
IRL,007 Ireland,2011,Nov,201111 Nov. 2011,218.90,0.00,218.90,218900000.00,1216111.11,4570881,0.2661
IRL,007 Ireland,2011,Dec,201112 Dec. 2011,174.80,4.60,170.20,170200000.00,945555.56,4570881,0.2069
IRL,007 Ireland,2012,Jan,201201 Jan. 2012,233.10,46.60,186.50,186500000.00,1036111.11,4589287,0.2258
IRL,007 Ireland,2012,Feb,201202 Feb. 2012,156.20,0.00,156.20,156200000.00,867777.78,4589287,0.1891
IRL,007 Ireland,2012,Mrt,201203 Mar. 2012,162.80,0.20,162.60,162600000.00,903333.33,4589287,0.1968
IRL,007 Ireland,2012,Apr,201204 Apr. 2012,117.10,1.60,115.50,115500000.00,641666.67,4589287,0.1398
IRL,007 Ireland,2012,Mei,201205 May. 2012,178.50,0.00,178.50,178500000.00,991666.67,4589287,0.2161
IRL,007 Ireland,2012,Jun,201206 Jun. 2012,186.50,0.00,186.50,186500000.00,1036111.11,4589287,0.2258
IRL,007 Ireland,2012,Jul,201207 Jul. 2012,123.00,3.10,119.90,119900000.00,666111.11,4589287,0.1451
IRL,007 Ireland,2012,Aug,201208 Aug. 2012,178.80,0.00,178.80,178800000.00,993333.33,4589287,0.2164
IRL,007 Ireland,2012,Sep,201209 Sep. 2012,184.80,0.10,184.70,184700000.00,1026111.11,4589287,0.2236
IRL,007 Ireland,2012,Okt,201210 Oct. 2012,151.60,7.30,144.30,144300000.00,801666.67,4589287,0.1747
IRL,007 Ireland,2012,Nov,201211 Nov. 2012,202.70,1.50,201.20,201200000.00,1117777.78,4589287,0.2436
IRL,007 Ireland,2012,Dec,201212 Dec. 2012,174.70,0.00,174.70,174700000.00,970555.56,4589287,0.2115
IRL,007 Ireland,2013,Jan,201301 Jan. 2013,166.60,0.00,166.60,166600000.00,925555.56,4609779,0.2008
IRL,007 Ireland,2013,Feb,201302 Feb. 2013,190.40,2.60,187.80,187800000.00,1043333.33,4609779,0.2263
IRL,007 Ireland,2013,Mrt,201303 Mar. 2013,168.80,0.00,168.80,168800000.00,937777.78,4609779,0.2034
IRL,007 Ireland,2013,Apr,201304 Apr. 2013,192.80,0.00,192.80,192800000.00,1071111.11,4609779,0.2324
IRL,007 Ireland,2013,Mei,201305 May. 2013,156.90,0.10,156.80,156800000.00,871111.11,4609779,0.1890
IRL,007 Ireland,2013,Jun,201306 Jun. 2013,229.40,0.10,229.30,229300000.00,1273888.89,4609779,0.2763
IRL,007 Ireland,2013,Jul,201307 Jul. 2013,283.60,0.20,283.40,283400000.00,1574444.44,4609779,0.3415
IRL,007 Ireland,2013,Aug,201308 Aug. 2013,195.30,6.00,189.30,189300000.00,1051666.67,4609779,0.2281
IRL,007 Ireland,2013,Sep,201309 Sep. 2013,159.60,0.10,159.50,159500000.00,886111.11,4609779,0.1922
IRL,007 Ireland,2013,Okt,201310 Oct. 2013,212.70,5.00,207.70,207700000.00,1153888.89,4609779,0.2503
IRL,007 Ireland,2013,Nov,201311 Nov. 2013,150.40,1.30,149.10,149100000.00,828333.33,4609779,0.1797
IRL,007 Ireland,2013,Dec,201312 Dec. 2013,205.20,0.70,204.50,204500000.00,1136111.11,4609779,0.2465
IRL,007 Ireland,2014,Jan,201401 Jan. 2014,148.30,2.60,145.70,145700000.00,809444.44,4637852,0.1745
IRL,007 Ireland,2014,Feb,201402 Feb. 2014,156.00,3.00,153.00,153000000.00,850000.00,4637852,0.1833
IRL,007 Ireland,2014,Mrt,201403 Mar. 2014,254.90,0.10,254.80,254800000.00,1415555.56,4637852,0.3052
IRL,007 Ireland,2014,Apr,201404 Apr. 2014,167.40,0.50,166.90,166900000.00,927222.22,4637852,0.1999
IRL,007 Ireland,2014,Mei,201405 May. 2014,187.10,0.10,187.00,187000000.00,1038888.89,4637852,0.2240
IRL,007 Ireland,2014,Jun,201406 Jun. 2014,288.50,0.70,287.80,287800000.00,1598888.89,4637852,0.3447
IRL,007 Ireland,2014,Jul,201407 Jul. 2014,258.40,0.20,258.20,258200000.00,1434444.44,4637852,0.3093
IRL,007 Ireland,2014,Aug,201408 Aug. 2014,289.60,0.10,289.50,289500000.00,1608333.33,4637852,0.3468
IRL,007 Ireland,2014,Sep,201409 Sep. 2014,222.20,0.40,221.80,221800000.00,1232222.22,4637852,0.2657
IRL,007 Ireland,2014,Okt,201410 Oct. 2014,206.30,0.10,206.20,206200000.00,1145555.56,4637852,0.2470
