CODE,DECLARANT,FLOW,YEAR,MONTH,PERIOD,QUANTITY_TON
ESP,011 Spain,IMPORT,2013,Sep,201309 Sep. 2013,6007.7
ESP,011 Spain,IMPORT,2013,Okt,201310 Oct. 2013,2951.9
ESP,011 Spain,IMPORT,2013,Nov,201311 Nov. 2013,1793.8
ESP,011 Spain,IMPORT,2013,Dec,201312 Dec. 2013,1630.9
ESP,011 Spain,IMPORT,2014,Jan,201401 Jan. 2014,1310.7
ESP,011 Spain,IMPORT,2014,Feb,201402 Feb. 2014,1351.5
ESP,011 Spain,IMPORT,2014,Mrt,201403 Mar. 2014,2477.6
ESP,011 Spain,IMPORT,2014,Apr,201404 Apr. 2014,3433.1
ESP,011 Spain,IMPORT,2014,Mei,201405 May. 2014,6221.6
ESP,011 Spain,IMPORT,2014,Jun,201406 Jun. 2014,7351.4
ESP,011 Spain,IMPORT,2014,Jul,201407 Jul. 2014,9426.8
ESP,011 Spain,IMPORT,2014,Aug,201408 Aug. 2014,8121.2
ESP,011 Spain,IMPORT,2014,Sep,201409 Sep. 2014,5403.2
ESP,011 Spain,IMPORT,2014,Okt,201410 Oct. 2014,3045.6
ESP,011 Spain,IMPORT,2014,Nov,201411 Nov. 2014,2285.4
ESP,011 Spain,IMPORT,2014,Dec,201412 Dec. 2014,2318.6
ESP,011 Spain,IMPORT,2015,Jan,201501 Jan. 2015,1839.3
ESP,011 Spain,IMPORT,2015,Feb,201502 Feb. 2015,1388.8
ESP,011 Spain,IMPORT,2015,Mrt,201503 Mar. 2015,2742.5
ESP,011 Spain,IMPORT,2015,Apr,201504 Apr. 2015,3873.5
ESP,011 Spain,IMPORT,2015,Mei,201505 May. 2015,7445.9
ESP,011 Spain,IMPORT,2015,Jun,201506 Jun. 2015,8468.2
ESP,011 Spain,IMPORT,2015,Jul,201507 Jul. 2015,7763.2
ESP,011 Spain,IMPORT,2015,Aug,201508 Aug. 2015,6912.8
ESP,011 Spain,IMPORT,2015,Sep,201509 Sep. 2015,6868.5
ESP,011 Spain,IMPORT,2015,Okt,201510 Oct. 2015,5178.1
ESP,011 Spain,IMPORT,2015,Nov,201511 Nov. 2015,4585.4
ESP,011 Spain,IMPORT,2015,Dec,201512 Dec. 2015,3922.7
ESP,011 Spain,EXPORT,2010,Jan,201001 Jan. 2010,3401
ESP,011 Spain,EXPORT,2010,Feb,201002 Feb. 2010,4272
ESP,011 Spain,EXPORT,2010,Mrt,201003 Mar. 2010,7075.8
ESP,011 Spain,EXPORT,2010,Apr,201004 Apr. 2010,7507.6
ESP,011 Spain,EXPORT,2010,Mei,201005 May. 2010,5270.6
ESP,011 Spain,EXPORT,2010,Jun,201006 Jun. 2010,3124.6
ESP,011 Spain,EXPORT,2010,Jul,201007 Jul. 2010,3214.9
ESP,011 Spain,EXPORT,2010,Aug,201008 Aug. 2010,3350.5
ESP,011 Spain,EXPORT,2010,Sep,201009 Sep. 2010,2556.3
ESP,011 Spain,EXPORT,2010,Okt,201010 Oct. 2010,3758.9
ESP,011 Spain,EXPORT,2010,Nov,201011 Nov. 2010,5589.2
ESP,011 Spain,EXPORT,2010,Dec,201012 Dec. 2010,5300.5
ESP,011 Spain,EXPORT,2011,Jan,201101 Jan. 2011,6601.3
ESP,011 Spain,EXPORT,2011,Feb,201102 Feb. 2011,7864.1
ESP,011 Spain,EXPORT,2011,Mrt,201103 Mar. 2011,10909.9
ESP,011 Spain,EXPORT,2011,Apr,201104 Apr. 2011,10424.7
ESP,011 Spain,EXPORT,2011,Mei,201105 May. 2011,6051.3
ESP,011 Spain,EXPORT,2011,Jun,201106 Jun. 2011,4250.1
ESP,011 Spain,EXPORT,2011,Jul,201107 Jul. 2011,3701.7
ESP,011 Spain,EXPORT,2011,Aug,201108 Aug. 2011,2671
ESP,011 Spain,EXPORT,2011,Sep,201109 Sep. 2011,2702.7
ESP,011 Spain,EXPORT,2011,Okt,201110 Oct. 2011,3586.4
ESP,011 Spain,EXPORT,2011,Nov,201111 Nov. 2011,5078.8
ESP,011 Spain,EXPORT,2011,Dec,201112 Dec. 2011,7045.8
ESP,011 Spain,EXPORT,2012,Jan,201201 Jan. 2012,6535.6
ESP,011 Spain,EXPORT,2012,Feb,201202 Feb. 2012,6423.1
ESP,011 Spain,EXPORT,2012,Mrt,201203 Mar. 2012,10844
ESP,011 Spain,EXPORT,2012,Apr,201204 Apr. 2012,6773.8
ESP,011 Spain,EXPORT,2012,Mei,201205 May. 2012,4777.9
ESP,011 Spain,EXPORT,2012,Jun,201206 Jun. 2012,3104.7
ESP,011 Spain,EXPORT,2012,Jul,201207 Jul. 2012,3174
ESP,011 Spain,EXPORT,2012,Aug,201208 Aug. 2012,3272.6
ESP,011 Spain,EXPORT,2012,Sep,201209 Sep. 2012,2979
ESP,011 Spain,EXPORT,2012,Okt,201210 Oct. 2012,3794.7
ESP,011 Spain,EXPORT,2012,Nov,201211 Nov. 2012,5923.6
ESP,011 Spain,EXPORT,2012,Dec,201212 Dec. 2012,7890.9
ESP,011 Spain,EXPORT,2013,Jan,201301 Jan. 2013,8311.2
ESP,011 Spain,EXPORT,2013,Feb,201302 Feb. 2013,7035.4
ESP,011 Spain,EXPORT,2013,Mrt,201303 Mar. 2013,8841.6
ESP,011 Spain,EXPORT,2013,Apr,201304 Apr. 2013,8503.8
ESP,011 Spain,EXPORT,2013,Mei,201305 May. 2013,4615.5
ESP,011 Spain,EXPORT,2013,Jun,201306 Jun. 2013,3715.5
ESP,011 Spain,EXPORT,2013,Jul,201307 Jul. 2013,4463.2
ESP,011 Spain,EXPORT,2013,Aug,201308 Aug. 2013,3710.9
ESP,011 Spain,EXPORT,2013,Sep,201309 Sep. 2013,2736.9
ESP,011 Spain,EXPORT,2013,Okt,201310 Oct. 2013,3809.9
ESP,011 Spain,EXPORT,2013,Nov,201311 Nov. 2013,4754.9
ESP,011 Spain,EXPORT,2013,Dec,201312 Dec. 2013,5617.2
ESP,011 Spain,EXPORT,2014,Jan,201401 Jan. 2014,6516.1
ESP,011 Spain,EXPORT,2014,Feb,201402 Feb. 2014,6843.3
ESP,011 Spain,EXPORT,2014,Mrt,201403 Mar. 2014,8991.9
ESP,011 Spain,EXPORT,2014,Apr,201404 Apr. 2014,8044.6
ESP,011 Spain,EXPORT,2014,Mei,201405 May. 2014,5810.2
ESP,011 Spain,EXPORT,2014,Jun,201406 Jun. 2014,5386.1
ESP,011 Spain,EXPORT,2014,Jul,201407 Jul. 2014,5179.7
ESP,011 Spain,EXPORT,2014,Aug,201408 Aug. 2014,4270.4
ESP,011 Spain,EXPORT,2014,Sep,201409 Sep. 2014,4068.3
ESP,011 Spain,EXPORT,2014,Okt,201410 Oct. 2014,5230.5
ESP,011 Spain,EXPORT,2014,Nov,201411 Nov. 2014,7338.3
ESP,011 Spain,EXPORT,2014,Dec,201412 Dec. 2014,7795.1
ESP,011 Spain,EXPORT,2015,Jan,201501 Jan. 2015,9326.2
ESP,011 Spain,EXPORT,2015,Feb,201502 Feb. 2015,10264.9
ESP,011 Spain,EXPORT,2015,Mrt,201503 Mar. 2015,12612.4
ESP,011 Spain,EXPORT,2015,Apr,201504 Apr. 2015,9586.4
ESP,011 Spain,EXPORT,2015,Mei,201505 May. 2015,6630.8
ESP,011 Spain,EXPORT,2015,Jun,201506 Jun. 2015,6486.3
ESP,011 Spain,EXPORT,2015,Jul,201507 Jul. 2015,5213.3
ESP,011 Spain,EXPORT,2015,Aug,201508 Aug. 2015,3970.9
ESP,011 Spain,EXPORT,2015,Sep,201509 Sep. 2015,3696.1
ESP,011 Spain,EXPORT,2015,Okt,201510 Oct. 2015,4277.1
ESP,011 Spain,EXPORT,2015,Nov,201511 Nov. 2015,6073.9
ESP,011 Spain,EXPORT,2015,Dec,201512 Dec. 2015,7598.8
BEL,017 Belgium,IMPORT,2010,Jan,201001 Jan. 2010,359.1
BEL,017 Belgium,IMPORT,2010,Feb,201002 Feb. 2010,495.5
BEL,017 Belgium,IMPORT,2010,Mrt,201003 Mar. 2010,449.9
BEL,017 Belgium,IMPORT,2010,Apr,201004 Apr. 2010,741.3
BEL,017 Belgium,IMPORT,2010,Mei,201005 May. 2010,463.5
BEL,017 Belgium,IMPORT,2010,Jun,201006 Jun. 2010,391.9
BEL,017 Belgium,IMPORT,2010,Jul,201007 Jul. 2010,400.9
BEL,017 Belgium,IMPORT,2010,Aug,201008 Aug. 2010,606.9
BEL,017 Belgium,IMPORT,2010,Sep,201009 Sep. 2010,475.2
BEL,017 Belgium,IMPORT,2010,Okt,201010 Oct. 2010,504.2
BEL,017 Belgium,IMPORT,2010,Nov,201011 Nov. 2010,350.1
BEL,017 Belgium,IMPORT,2010,Dec,201012 Dec. 2010,612.4
BEL,017 Belgium,IMPORT,2011,Jan,201101 Jan. 2011,323.4
BEL,017 Belgium,IMPORT,2011,Feb,201102 Feb. 2011,363.2
BEL,017 Belgium,IMPORT,2011,Mrt,201103 Mar. 2011,597.2
BEL,017 Belgium,IMPORT,2011,Apr,201104 Apr. 2011,549.7
BEL,017 Belgium,IMPORT,2011,Mei,201105 May. 2011,616.2
BEL,017 Belgium,IMPORT,2011,Jun,201106 Jun. 2011,375.3
BEL,017 Belgium,IMPORT,2011,Jul,201107 Jul. 2011,580.6
BEL,017 Belgium,IMPORT,2011,Aug,201108 Aug. 2011,496
BEL,017 Belgium,IMPORT,2011,Sep,201109 Sep. 2011,525.3
BEL,017 Belgium,IMPORT,2011,Okt,201110 Oct. 2011,600.8
BEL,017 Belgium,IMPORT,2011,Nov,201111 Nov. 2011,437.8
BEL,017 Belgium,IMPORT,2011,Dec,201112 Dec. 2011,538.9
BEL,017 Belgium,IMPORT,2012,Jan,201201 Jan. 2012,448.6
BEL,017 Belgium,IMPORT,2012,Feb,201202 Feb. 2012,478.5
BEL,017 Belgium,IMPORT,2012,Mrt,201203 Mar. 2012,611.3
BEL,017 Belgium,IMPORT,2012,Apr,201204 Apr. 2012,1257.8
BEL,017 Belgium,IMPORT,2012,Mei,201205 May. 2012,1106.5
BEL,017 Belgium,IMPORT,2012,Jun,201206 Jun. 2012,924.7
BEL,017 Belgium,IMPORT,2012,Jul,201207 Jul. 2012,984.8
BEL,017 Belgium,IMPORT,2012,Aug,201208 Aug. 2012,1481.9
BEL,017 Belgium,IMPORT,2012,Sep,201209 Sep. 2012,989.1
BEL,017 Belgium,IMPORT,2012,Okt,201210 Oct. 2012,922.6
BEL,017 Belgium,IMPORT,2012,Nov,201211 Nov. 2012,1012
BEL,017 Belgium,IMPORT,2012,Dec,201212 Dec. 2012,2131.5
BEL,017 Belgium,IMPORT,2013,Jan,201301 Jan. 2013,903.7
BEL,017 Belgium,IMPORT,2013,Feb,201302 Feb. 2013,695.2
BEL,017 Belgium,IMPORT,2013,Mrt,201303 Mar. 2013,910.2
BEL,017 Belgium,IMPORT,2013,Apr,201304 Apr. 2013,1405.8
BEL,017 Belgium,IMPORT,2013,Mei,201305 May. 2013,1288.2
BEL,017 Belgium,IMPORT,2013,Jun,201306 Jun. 2013,1340.7
BEL,017 Belgium,IMPORT,2013,Jul,201307 Jul. 2013,1301.5
BEL,017 Belgium,IMPORT,2013,Aug,201308 Aug. 2013,1443.6
BEL,017 Belgium,IMPORT,2013,Sep,201309 Sep. 2013,1294.8
BEL,017 Belgium,IMPORT,2013,Okt,201310 Oct. 2013,1229.2
BEL,017 Belgium,IMPORT,2013,Nov,201311 Nov. 2013,1111.7
BEL,017 Belgium,IMPORT,2013,Dec,201312 Dec. 2013,1445.6
BEL,017 Belgium,IMPORT,2014,Jan,201401 Jan. 2014,1244.2
BEL,017 Belgium,IMPORT,2014,Feb,201402 Feb. 2014,1177.2
BEL,017 Belgium,IMPORT,2014,Mrt,201403 Mar. 2014,1193.9
BEL,017 Belgium,IMPORT,2014,Apr,201404 Apr. 2014,1436.1
BEL,017 Belgium,IMPORT,2014,Mei,201405 May. 2014,1673.4
BEL,017 Belgium,IMPORT,2014,Jun,201406 Jun. 2014,1545.6
BEL,017 Belgium,IMPORT,2014,Jul,201407 Jul. 2014,1427.5
BEL,017 Belgium,IMPORT,2014,Aug,201408 Aug. 2014,1290.9
BEL,017 Belgium,IMPORT,2014,Sep,201409 Sep. 2014,1513.4
BEL,017 Belgium,IMPORT,2014,Okt,201410 Oct. 2014,1342.3
BEL,017 Belgium,IMPORT,2014,Nov,201411 Nov. 2014,1340.2
BEL,017 Belgium,IMPORT,2014,Dec,201412 Dec. 2014,1942.5
BEL,017 Belgium,IMPORT,2015,Jan,201501 Jan. 2015,1441.4
BEL,017 Belgium,IMPORT,2015,Feb,201502 Feb. 2015,786.1
BEL,017 Belgium,IMPORT,2015,Mrt,201503 Mar. 2015,1423
BEL,017 Belgium,IMPORT,2015,Apr,201504 Apr. 2015,1934.1
BEL,017 Belgium,IMPORT,2015,Mei,201505 May. 2015,1555.8
BEL,017 Belgium,IMPORT,2015,Jun,201506 Jun. 2015,1802
BEL,017 Belgium,IMPORT,2015,Jul,201507 Jul. 2015,1775.9
BEL,017 Belgium,IMPORT,2015,Aug,201508 Aug. 2015,2304.3
BEL,017 Belgium,IMPORT,2015,Sep,201509 Sep. 2015,1645.6
BEL,017 Belgium,IMPORT,2015,Okt,201510 Oct. 2015,2277.8
BEL,017 Belgium,IMPORT,2015,Nov,201511 Nov. 2015,1796.3
BEL,017 Belgium,IMPORT,2015,Dec,201512 Dec. 2015,1636.1
BEL,017 Belgium,EXPORT,2010,Jan,201001 Jan. 2010,120.8
BEL,017 Belgium,EXPORT,2010,Feb,201002 Feb. 2010,162.3
BEL,017 Belgium,EXPORT,2010,Mrt,201003 Mar. 2010,137.5
BEL,017 Belgium,EXPORT,2010,Apr,201004 Apr. 2010,416
BEL,017 Belgium,EXPORT,2010,Mei,201005 May. 2010,267.4
BEL,017 Belgium,EXPORT,2010,Jun,201006 Jun. 2010,205.2
BEL,017 Belgium,EXPORT,2010,Jul,201007 Jul. 2010,299.4
BEL,017 Belgium,EXPORT,2010,Aug,201008 Aug. 2010,265.7
BEL,017 Belgium,EXPORT,2010,Sep,201009 Sep. 2010,245.5
BEL,017 Belgium,EXPORT,2010,Okt,201010 Oct. 2010,171
BEL,017 Belgium,EXPORT,2010,Nov,201011 Nov. 2010,165.5
BEL,017 Belgium,EXPORT,2010,Dec,201012 Dec. 2010,152.1
BEL,017 Belgium,EXPORT,2011,Jan,201101 Jan. 2011,78.6
BEL,017 Belgium,EXPORT,2011,Feb,201102 Feb. 2011,75.9
BEL,017 Belgium,EXPORT,2011,Mrt,201103 Mar. 2011,266.8
BEL,017 Belgium,EXPORT,2011,Apr,201104 Apr. 2011,201.8
BEL,017 Belgium,EXPORT,2011,Mei,201105 May. 2011,245.2
BEL,017 Belgium,EXPORT,2011,Jun,201106 Jun. 2011,161.5
BEL,017 Belgium,EXPORT,2011,Jul,201107 Jul. 2011,166.1
BEL,017 Belgium,EXPORT,2011,Aug,201108 Aug. 2011,221.4
BEL,017 Belgium,EXPORT,2011,Sep,201109 Sep. 2011,168.8
BEL,017 Belgium,EXPORT,2011,Okt,201110 Oct. 2011,152.2
BEL,017 Belgium,EXPORT,2011,Nov,201111 Nov. 2011,149.1
BEL,017 Belgium,EXPORT,2011,Dec,201112 Dec. 2011,169.7
BEL,017 Belgium,EXPORT,2012,Jan,201201 Jan. 2012,113.6
BEL,017 Belgium,EXPORT,2012,Feb,201202 Feb. 2012,159.9
BEL,017 Belgium,EXPORT,2012,Mrt,201203 Mar. 2012,229.1
BEL,017 Belgium,EXPORT,2012,Apr,201204 Apr. 2012,527.6
BEL,017 Belgium,EXPORT,2012,Mei,201205 May. 2012,595.6
BEL,017 Belgium,EXPORT,2012,Jun,201206 Jun. 2012,755.2
BEL,017 Belgium,EXPORT,2012,Jul,201207 Jul. 2012,821.9
BEL,017 Belgium,EXPORT,2012,Aug,201208 Aug. 2012,748.1
BEL,017 Belgium,EXPORT,2012,Sep,201209 Sep. 2012,562.6
BEL,017 Belgium,EXPORT,2012,Okt,201210 Oct. 2012,599.9
BEL,017 Belgium,EXPORT,2012,Nov,201211 Nov. 2012,490.8
BEL,017 Belgium,EXPORT,2012,Dec,201212 Dec. 2012,835.6
BEL,017 Belgium,EXPORT,2013,Jan,201301 Jan. 2013,369.7
BEL,017 Belgium,EXPORT,2013,Feb,201302 Feb. 2013,354.3
BEL,017 Belgium,EXPORT,2013,Mrt,201303 Mar. 2013,520.4
BEL,017 Belgium,EXPORT,2013,Apr,201304 Apr. 2013,661.5
BEL,017 Belgium,EXPORT,2013,Mei,201305 May. 2013,834
BEL,017 Belgium,EXPORT,2013,Jun,201306 Jun. 2013,755
BEL,017 Belgium,EXPORT,2013,Jul,201307 Jul. 2013,895.3
BEL,017 Belgium,EXPORT,2013,Aug,201308 Aug. 2013,829
BEL,017 Belgium,EXPORT,2013,Sep,201309 Sep. 2013,1013.3
BEL,017 Belgium,EXPORT,2013,Okt,201310 Oct. 2013,706.9
BEL,017 Belgium,EXPORT,2013,Nov,201311 Nov. 2013,745.7
BEL,017 Belgium,EXPORT,2013,Dec,201312 Dec. 2013,964.9
BEL,017 Belgium,EXPORT,2014,Jan,201401 Jan. 2014,841.2
BEL,017 Belgium,EXPORT,2014,Feb,201402 Feb. 2014,691.8
BEL,017 Belgium,EXPORT,2014,Mrt,201403 Mar. 2014,916.1
BEL,017 Belgium,EXPORT,2014,Apr,201404 Apr. 2014,946.7
BEL,017 Belgium,EXPORT,2014,Mei,201405 May. 2014,1040.7
BEL,017 Belgium,EXPORT,2014,Jun,201406 Jun. 2014,1106.1
BEL,017 Belgium,EXPORT,2014,Jul,201407 Jul. 2014,1027.7
BEL,017 Belgium,EXPORT,2014,Aug,201408 Aug. 2014,1104.3
BEL,017 Belgium,EXPORT,2014,Sep,201409 Sep. 2014,862.5
BEL,017 Belgium,EXPORT,2014,Okt,201410 Oct. 2014,721.2
BEL,017 Belgium,EXPORT,2014,Nov,201411 Nov. 2014,864.6
BEL,017 Belgium,EXPORT,2014,Dec,201412 Dec. 2014,1123.4
BEL,017 Belgium,EXPORT,2015,Jan,201501 Jan. 2015,987
BEL,017 Belgium,EXPORT,2015,Feb,201502 Feb. 2015,853
BEL,017 Belgium,EXPORT,2015,Mrt,201503 Mar. 2015,907.1
BEL,017 Belgium,EXPORT,2015,Apr,201504 Apr. 2015,1076.3
BEL,017 Belgium,EXPORT,2015,Mei,201505 May. 2015,982.7
BEL,017 Belgium,EXPORT,2015,Jun,201506 Jun. 2015,1198.7
BEL,017 Belgium,EXPORT,2015,Jul,201507 Jul. 2015,1079.5
BEL,017 Belgium,EXPORT,2015,Aug,201508 Aug. 2015,1926.4
BEL,017 Belgium,EXPORT,2015,Sep,201509 Sep. 2015,1346.4
BEL,017 Belgium,EXPORT,2015,Okt,201510 Oct. 2015,1320.3
BEL,017 Belgium,EXPORT,2015,Nov,201511 Nov. 2015,1344.7
BEL,017 Belgium,EXPORT,2015,Dec,201512 Dec. 2015,1035.4
LUX,018 Luxembourg,IMPORT,2010,Jan,201001 Jan. 2010,23.7
LUX,018 Luxembourg,IMPORT,2010,Feb,201002 Feb. 2010,17.5
LUX,018 Luxembourg,IMPORT,2010,Mrt,201003 Mar. 2010,22.9
LUX,018 Luxembourg,IMPORT,2010,Apr,201004 Apr. 2010,19
LUX,018 Luxembourg,IMPORT,2010,Mei,201005 May. 2010,18.4
LUX,018 Luxembourg,IMPORT,2010,Jun,201006 Jun. 2010,24
LUX,018 Luxembourg,IMPORT,2010,Jul,201007 Jul. 2010,23.2
LUX,018 Luxembourg,IMPORT,2010,Aug,201008 Aug. 2010,17.1
LUX,018 Luxembourg,IMPORT,2010,Sep,201009 Sep. 2010,20.2
LUX,018 Luxembourg,IMPORT,2010,Okt,201010 Oct. 2010,20.6
LUX,018 Luxembourg,IMPORT,2010,Nov,201011 Nov. 2010,26.4
LUX,018 Luxembourg,IMPORT,2010,Dec,201012 Dec. 2010,24.5
LUX,018 Luxembourg,IMPORT,2011,Jan,201101 Jan. 2011,19.9
LUX,018 Luxembourg,IMPORT,2011,Feb,201102 Feb. 2011,16.8
LUX,018 Luxembourg,IMPORT,2011,Mrt,201103 Mar. 2011,19.7
LUX,018 Luxembourg,IMPORT,2011,Apr,201104 Apr. 2011,18.5
LUX,018 Luxembourg,IMPORT,2011,Mei,201105 May. 2011,19.9
LUX,018 Luxembourg,IMPORT,2011,Jun,201106 Jun. 2011,21.9
LUX,018 Luxembourg,IMPORT,2011,Jul,201107 Jul. 2011,22.4
LUX,018 Luxembourg,IMPORT,2011,Aug,201108 Aug. 2011,18.3
LUX,018 Luxembourg,IMPORT,2011,Sep,201109 Sep. 2011,21.4
LUX,018 Luxembourg,IMPORT,2011,Okt,201110 Oct. 2011,25.5
LUX,018 Luxembourg,IMPORT,2011,Nov,201111 Nov. 2011,28.1
LUX,018 Luxembourg,IMPORT,2011,Dec,201112 Dec. 2011,29.8
LUX,018 Luxembourg,IMPORT,2012,Jan,201201 Jan. 2012,20.5
LUX,018 Luxembourg,IMPORT,2012,Feb,201202 Feb. 2012,15.4
LUX,018 Luxembourg,IMPORT,2012,Mrt,201203 Mar. 2012,17.3
LUX,018 Luxembourg,IMPORT,2012,Apr,201204 Apr. 2012,14.4
LUX,018 Luxembourg,IMPORT,2012,Mei,201205 May. 2012,16.9
LUX,018 Luxembourg,IMPORT,2012,Jun,201206 Jun. 2012,20.1
LUX,018 Luxembourg,IMPORT,2012,Jul,201207 Jul. 2012,19.4
LUX,018 Luxembourg,IMPORT,2012,Aug,201208 Aug. 2012,15.8
LUX,018 Luxembourg,IMPORT,2012,Sep,201209 Sep. 2012,14.4
LUX,018 Luxembourg,IMPORT,2012,Okt,201210 Oct. 2012,18
LUX,018 Luxembourg,IMPORT,2012,Nov,201211 Nov. 2012,16.4
LUX,018 Luxembourg,IMPORT,2012,Dec,201212 Dec. 2012,21.1
LUX,018 Luxembourg,IMPORT,2013,Jan,201301 Jan. 2013,20.7
LUX,018 Luxembourg,IMPORT,2013,Feb,201302 Feb. 2013,17.9
LUX,018 Luxembourg,IMPORT,2013,Mrt,201303 Mar. 2013,20.7
LUX,018 Luxembourg,IMPORT,2013,Apr,201304 Apr. 2013,17.9
LUX,018 Luxembourg,IMPORT,2013,Mei,201305 May. 2013,18.5
LUX,018 Luxembourg,IMPORT,2013,Jun,201306 Jun. 2013,19.1
LUX,018 Luxembourg,IMPORT,2013,Jul,201307 Jul. 2013,20.2
LUX,018 Luxembourg,IMPORT,2013,Aug,201308 Aug. 2013,21.9
LUX,018 Luxembourg,IMPORT,2013,Sep,201309 Sep. 2013,18
LUX,018 Luxembourg,IMPORT,2013,Okt,201310 Oct. 2013,22
LUX,018 Luxembourg,IMPORT,2013,Nov,201311 Nov. 2013,18.3
LUX,018 Luxembourg,IMPORT,2013,Dec,201312 Dec. 2013,21.8
LUX,018 Luxembourg,IMPORT,2014,Jan,201401 Jan. 2014,28.5
LUX,018 Luxembourg,IMPORT,2014,Feb,201402 Feb. 2014,29.5
LUX,018 Luxembourg,IMPORT,2014,Mrt,201403 Mar. 2014,32.7
LUX,018 Luxembourg,IMPORT,2014,Apr,201404 Apr. 2014,31.9
LUX,018 Luxembourg,IMPORT,2014,Mei,201405 May. 2014,27.9
LUX,018 Luxembourg,IMPORT,2014,Jun,201406 Jun. 2014,30
LUX,018 Luxembourg,IMPORT,2014,Jul,201407 Jul. 2014,35.4
LUX,018 Luxembourg,IMPORT,2014,Aug,201408 Aug. 2014,36.5
LUX,018 Luxembourg,IMPORT,2014,Sep,201409 Sep. 2014,27.4
LUX,018 Luxembourg,IMPORT,2014,Okt,201410 Oct. 2014,29.8
LUX,018 Luxembourg,IMPORT,2014,Nov,201411 Nov. 2014,25.4
LUX,018 Luxembourg,IMPORT,2014,Dec,201412 Dec. 2014,31.7
LUX,018 Luxembourg,IMPORT,2015,Jan,201501 Jan. 2015,25.3
LUX,018 Luxembourg,IMPORT,2015,Feb,201502 Feb. 2015,31.1
LUX,018 Luxembourg,IMPORT,2015,Mrt,201503 Mar. 2015,32.7
LUX,018 Luxembourg,IMPORT,2015,Apr,201504 Apr. 2015,38.7
LUX,018 Luxembourg,IMPORT,2015,Mei,201505 May. 2015,28
LUX,018 Luxembourg,IMPORT,2015,Jun,201506 Jun. 2015,28.5
LUX,018 Luxembourg,IMPORT,2015,Jul,201507 Jul. 2015,23.9
LUX,018 Luxembourg,IMPORT,2015,Aug,201508 Aug. 2015,24.2
LUX,018 Luxembourg,IMPORT,2015,Sep,201509 Sep. 2015,26.4
LUX,018 Luxembourg,IMPORT,2015,Okt,201510 Oct. 2015,33.3
LUX,018 Luxembourg,IMPORT,2015,Nov,201511 Nov. 2015,35.8
LUX,018 Luxembourg,IMPORT,2015,Dec,201512 Dec. 2015,30.7
LUX,018 Luxembourg,EXPORT,2010,Jan,201001 Jan. 2010,1.4
LUX,018 Luxembourg,EXPORT,2010,Feb,201002 Feb. 2010,1.6
LUX,018 Luxembourg,EXPORT,2010,Mrt,201003 Mar. 2010,1.8
LUX,018 Luxembourg,EXPORT,2010,Apr,201004 Apr. 2010,1.8
LUX,018 Luxembourg,EXPORT,2010,Mei,201005 May. 2010,1.9
LUX,018 Luxembourg,EXPORT,2010,Jun,201006 Jun. 2010,0.9
LUX,018 Luxembourg,EXPORT,2010,Jul,201007 Jul. 2010,1.5
LUX,018 Luxembourg,EXPORT,2010,Aug,201008 Aug. 2010,1.4
LUX,018 Luxembourg,EXPORT,2010,Sep,201009 Sep. 2010,2
LUX,018 Luxembourg,EXPORT,2010,Okt,201010 Oct. 2010,2.7
LUX,018 Luxembourg,EXPORT,2010,Nov,201011 Nov. 2010,2.5
LUX,018 Luxembourg,EXPORT,2010,Dec,201012 Dec. 2010,5.9
LUX,018 Luxembourg,EXPORT,2011,Jan,201101 Jan. 2011,1.9
LUX,018 Luxembourg,EXPORT,2011,Feb,201102 Feb. 2011,1.8
LUX,018 Luxembourg,EXPORT,2011,Mrt,201103 Mar. 2011,2.6
LUX,018 Luxembourg,EXPORT,2011,Apr,201104 Apr. 2011,2.2
LUX,018 Luxembourg,EXPORT,2011,Mei,201105 May. 2011,2.3
LUX,018 Luxembourg,EXPORT,2011,Jun,201106 Jun. 2011,2.3
LUX,018 Luxembourg,EXPORT,2011,Jul,201107 Jul. 2011,2.5
LUX,018 Luxembourg,EXPORT,2011,Aug,201108 Aug. 2011,1.9
LUX,018 Luxembourg,EXPORT,2011,Sep,201109 Sep. 2011,2.1
LUX,018 Luxembourg,EXPORT,2011,Okt,201110 Oct. 2011,2.6
LUX,018 Luxembourg,EXPORT,2011,Nov,201111 Nov. 2011,3.3
LUX,018 Luxembourg,EXPORT,2011,Dec,201112 Dec. 2011,3.8
LUX,018 Luxembourg,EXPORT,2012,Jan,201201 Jan. 2012,2.2
LUX,018 Luxembourg,EXPORT,2012,Feb,201202 Feb. 2012,1.7
LUX,018 Luxembourg,EXPORT,2012,Mrt,201203 Mar. 2012,2.4
LUX,018 Luxembourg,EXPORT,2012,Apr,201204 Apr. 2012,2.2
LUX,018 Luxembourg,EXPORT,2012,Mei,201205 May. 2012,1.1
LUX,018 Luxembourg,EXPORT,2012,Jun,201206 Jun. 2012,1.3
LUX,018 Luxembourg,EXPORT,2012,Jul,201207 Jul. 2012,1.2
LUX,018 Luxembourg,EXPORT,2012,Aug,201208 Aug. 2012,1.4
LUX,018 Luxembourg,EXPORT,2012,Sep,201209 Sep. 2012,1.4
LUX,018 Luxembourg,EXPORT,2012,Okt,201210 Oct. 2012,1.7
LUX,018 Luxembourg,EXPORT,2012,Nov,201211 Nov. 2012,1.4
LUX,018 Luxembourg,EXPORT,2012,Dec,201212 Dec. 2012,1.8
LUX,018 Luxembourg,EXPORT,2013,Jan,201301 Jan. 2013,1.4
